score_difs,chance_winning
-73.66,3.117910089219322e-13
-73.65,3.12946027002543e-13
-73.64,3.141103132073161e-13
-73.63,3.152745994120896e-13
-73.62,3.1643888561686263e-13
-73.61,3.176065493872203e-13
-73.6,3.187894498966292e-13
-73.59,3.1997235040603793e-13
-73.58,3.211552509154469e-13
-73.57,3.223381514248558e-13
-73.56,3.2353749945442564e-13
-73.55,3.2473932473676376e-13
-73.54,3.259411500191018e-13
-73.53,3.271429753014398e-13
-73.52,3.283555128539816e-13
-73.51,3.2957657885512617e-13
-73.5,3.307976448562699e-13
-73.49,3.3201871085741423e-13
-73.48,3.3324455787101324e-13
-73.47,3.344851861162081e-13
-73.46,3.3572581436140324e-13
-73.45,3.3696644260659814e-13
-73.44,3.3820707085179294e-13
-73.43,3.3946623706113627e-13
-73.42,3.4072675475876314e-13
-73.41,3.4198727245638976e-13
-73.4,3.432477901540169e-13
-73.39,3.445208397037591e-13
-73.38,3.458015798511291e-13
-73.37,3.470823199984998e-13
-73.36,3.4836306014587027e-13
-73.35,3.496501198222811e-13
-73.34,3.5095142131349855e-13
-73.33,3.5225272280471536e-13
-73.32,3.5355402429593293e-13
-73.31,3.5485532578714984e-13
-73.3,3.561774289918631e-13
-73.29,3.574996367277904e-13
-73.28,3.5882184446371796e-13
-73.27,3.601440521996447e-13
-73.26,3.614807712071623e-13
-73.25,3.628242362075462e-13
-73.24,3.6416770120792844e-13
-73.23,3.6551116620831293e-13
-73.22,3.668626350644997e-13
-73.21,3.682277145822843e-13
-73.2,3.6959279410006884e-13
-73.19,3.709578736178542e-13
-73.18,3.7232422676770874e-13
-73.17,3.737112844055985e-13
-73.16,3.7509834204348847e-13
-73.15,3.764853996813777e-13
-73.14,3.7787245731926795e-13
-73.13,3.7927617776868386e-13
-73.12,3.806855835979846e-13
-73.11,3.8209498942728584e-13
-73.1,3.83504395256587e-13
-73.09,3.8492364662824383e-13
-73.08,3.863557773100449e-13
-73.07,3.8778790799184684e-13
-73.06,3.8922003867364817e-13
-73.05,3.9065496314009683e-13
-73.04,3.9211020204883055e-13
-73.03,3.9356544095756493e-13
-73.02,3.9502067986629875e-13
-73.01,3.964759187750332e-13
-73,3.979501573480068e-13
-72.99,3.994288946974414e-13
-72.98,4.009076320468752e-13
-72.97,4.0238636939630997e-13
-72.96,4.0387696375352856e-13
-72.95,4.053795967252379e-13
-72.94,4.068822296969482e-13
-72.93,4.0838486266865756e-13
-72.92,4.0989196317748334e-13
-72.91,4.1141889605185527e-13
-72.9,4.1294582892622796e-13
-72.89,4.144727618006e-13
-72.88,4.159996946749713e-13
-72.87,4.175481635479201e-13
-72.86,4.190998078377418e-13
-72.85,4.206514521275646e-13
-72.84,4.2220309641738644e-13
-72.83,4.2376879231271157e-13
-72.82,4.253455668993974e-13
-72.81,4.269223414860829e-13
-72.8,4.2849911607276824e-13
-72.79,4.3008219804952677e-13
-72.78,4.316845293220326e-13
-72.77,4.3328686059453914e-13
-72.76,4.348891918670461e-13
-72.75,4.3649152313955257e-13
-72.74,4.3811814144410166e-13
-72.73,4.397464634405954e-13
-72.72,4.41374785437089e-13
-72.71,4.4300310743358293e-13
-72.7,4.4464787312307273e-13
-72.69,4.4630262767539813e-13
-72.68,4.479573822277238e-13
-72.67,4.4961213678005016e-13
-72.66,4.5127521813369863e-13
-72.65,4.529568550147106e-13
-72.64,4.5463849189572214e-13
-72.63,4.563201287767344e-13
-72.62,4.580017656577463e-13
-72.61,4.597106716470738e-13
-72.6,4.614196487208893e-13
-72.59,4.631286257947056e-13
-72.58,4.64837602868521e-13
-72.57,4.665656286491379e-13
-72.56,4.68302412024373e-13
-72.55,4.700391953996092e-13
-72.54,4.717759787748446e-13
-72.53,4.735233024082852e-13
-72.52,4.752883665943348e-13
-72.51,4.770534307803858e-13
-72.5,4.788184949664355e-13
-72.49,4.805852950526806e-13
-72.48,4.823791231191058e-13
-72.47,4.841729511855307e-13
-72.46,4.859667792519553e-13
-72.45,4.877606073183805e-13
-72.44,4.895763186279695e-13
-72.43,4.913994023670526e-13
-72.42,4.932224861061367e-13
-72.41,4.95045569845221e-13
-72.4,4.968816169397066e-13
-72.39,4.987344570322547e-13
-72.38,5.005872971248032e-13
-72.37,5.024401372173517e-13
-72.36,5.042967091190463e-13
-72.35,5.061798153034889e-13
-72.34,5.080629214879312e-13
-72.33,5.099460276723737e-13
-72.32,5.118291338568165e-13
-72.31,5.137372051860252e-13
-72.3,5.156510964308926e-13
-72.29,5.175649876757591e-13
-72.28,5.194788789206258e-13
-72.27,5.214083830441871e-13
-72.26,5.233535877240306e-13
-72.25,5.25298792403873e-13
-72.24,5.272439970837159e-13
-72.23,5.29195134085891e-13
-72.22,5.31172190160722e-13
-72.21,5.331492462355528e-13
-72.2,5.351263023103845e-13
-72.19,5.371033583852159e-13
-72.18,5.391087280540798e-13
-72.17,5.411181832523996e-13
-72.16,5.431276384507197e-13
-72.15,5.451370936490396e-13
-72.14,5.471650557424433e-13
-72.13,5.492074677479354e-13
-72.12,5.512498797534269e-13
-72.11,5.532922917589183e-13
-72.1,5.55343058103836e-13
-72.09,5.57418994745801e-13
-72.08,5.594949313877644e-13
-72.07,5.615708680297289e-13
-72.06,5.636468046716927e-13
-72.05,5.657546905271453e-13
-72.04,5.67864729974757e-13
-72.03,5.699747694223684e-13
-72.02,5.720848088699799e-13
-72.01,5.742165131673863e-13
-72,5.763612441278509e-13
-71.99,5.785059750883153e-13
-71.98,5.806507060487794e-13
-71.97,5.828064530824977e-13
-71.96,5.849864750031908e-13
-71.95,5.871664969238834e-13
-71.94,5.893465188445772e-13
-71.93,5.9152654076527025e-13
-71.92,5.937424568596918e-13
-71.91,5.959583801343644e-13
-71.9,5.981743034090374e-13
-71.89,6.003902266837105e-13
-71.88,6.026312576290758e-13
-71.87,6.048837038082129e-13
-71.86,6.071361499873494e-13
-71.85,6.09388596166486e-13
-71.84,6.116549794960788e-13
-71.83,6.139445815014908e-13
-71.82,6.162341835069034e-13
-71.81,6.185237855123162e-13
-71.8,6.208157594889804e-13
-71.79,6.231431618327353e-13
-71.78,6.254705641764897e-13
-71.77,6.277979665202442e-13
-71.76,6.30125368863999e-13
-71.75,6.32481629088443e-13
-71.74,6.348474880962034e-13
-71.73,6.372133471039634e-13
-71.72,6.395792061117228e-13
-71.71,6.419622038393873e-13
-71.7,6.443671878782696e-13
-71.69,6.467721719171526e-13
-71.68,6.491771559560359e-13
-71.67,6.515871435679307e-13
-71.66,6.540319332789745e-13
-71.65,6.564767229900176e-13
-71.64,6.589215127010619e-13
-71.63,6.613663024121057e-13
-71.62,6.638440318419068e-13
-71.61,6.663293203772406e-13
-71.6,6.688146089125748e-13
-71.59,6.712998974479086e-13
-71.58,6.738058295527372e-13
-71.57,6.763323228175565e-13
-71.56,6.788588160823761e-13
-71.55,6.813853093471957e-13
-71.54,6.839197115057112e-13
-71.53,6.864881284051652e-13
-71.52,6.890565453046176e-13
-71.51,6.916249622040708e-13
-71.5,6.941933791035236e-13
-71.49,6.967991752732006e-13
-71.48,6.994102479642779e-13
-71.47,7.02021320655356e-13
-71.46,7.046323933464353e-13
-71.45,7.072679422894791e-13
-71.44,7.09922416438031e-13
-71.43,7.125768905865844e-13
-71.42,7.152313647351353e-13
-71.41,7.178969497647475e-13
-71.4,7.205955848077167e-13
-71.39,7.232942198506866e-13
-71.38,7.25992854893657e-13
-71.37,7.286914899366274e-13
-71.36,7.314323295866733e-13
-71.35,7.341758989996744e-13
-71.34,7.369194684126758e-13
-71.33,7.396630378256766e-13
-71.32,7.424352704591391e-13
-71.31,7.452245620294804e-13
-71.3,7.480138535998197e-13
-71.29,7.508031451701601e-13
-71.28,7.536070710329905e-13
-71.27,7.564428871382668e-13
-71.26,7.592787032435413e-13
-71.25,7.621145193488178e-13
-71.24,7.649504396060519e-13
-71.23,7.678335974984249e-13
-71.22,7.707167553907984e-13
-71.21,7.735999132831693e-13
-71.2,7.764830711755422e-13
-71.19,7.793994620425071e-13
-71.18,7.823307941387852e-13
-71.17,7.852621262350646e-13
-71.16,7.881934583313446e-13
-71.15,7.911432962633733e-13
-71.14,7.941236504410347e-13
-71.13,7.971040046186943e-13
-71.12,8.000843587963566e-13
-71.11,8.030679630288077e-13
-71.1,8.060982029280594e-13
-71.09,8.091284428273137e-13
-71.08,8.121586827265659e-13
-71.07,8.151889226258206e-13
-71.06,8.182573787429123e-13
-71.05,8.213383840749635e-13
-71.04,8.244193894070172e-13
-71.03,8.275003947390684e-13
-71.02,8.306041543918538e-13
-71.01,8.337368212534828e-13
-71,8.36869488115114e-13
-70.99,8.400021549767438e-13
-70.98,8.431415566104566e-13
-70.97,8.463267978050533e-13
-70.96,8.495120389996462e-13
-70.95,8.526972801942426e-13
-70.94,8.55882521388838e-13
-70.93,8.591114086106162e-13
-70.92,8.623501539757943e-13
-70.91,8.655888993409728e-13
-70.9,8.688276447061503e-13
-70.89,8.720938008944392e-13
-70.88,8.75386997636413e-13
-70.87,8.786801943783855e-13
-70.86,8.819733911203581e-13
-70.85,8.852771751451121e-13
-70.84,8.886257881799239e-13
-70.83,8.919744012147358e-13
-70.82,8.953230142495497e-13
-70.81,8.986716272843615e-13
-70.8,9.020697983551048e-13
-70.79,9.054748106568992e-13
-70.78,9.088798229586959e-13
-70.77,9.122848352604917e-13
-70.76,9.157223564230954e-13
-70.75,9.191847693795657e-13
-70.74,9.226471823360335e-13
-70.73,9.261095952925022e-13
-70.72,9.295868471369517e-13
-70.71,9.33107680912107e-13
-70.7,9.366285146872616e-13
-70.69,9.40149348462417e-13
-70.68,9.436701822375715e-13
-70.67,9.4724700664351e-13
-70.66,9.50827300547957e-13
-70.65,9.54407594452405e-13
-70.64,9.579878883568515e-13
-70.63,9.616062668456415e-13
-70.62,9.652470797145025e-13
-70.61,9.688878925833634e-13
-70.6,9.72528705452225e-13
-70.59,9.7618904171524e-13
-70.58,9.798914522938938e-13
-70.57,9.835938628725464e-13
-70.56,9.87296273451198e-13
-70.55,9.909989724349797e-13
-70.54,9.947640797727833e-13
-70.53,9.985291871105877e-13
-70.52,1.0022942944483915e-12
-70.51,1.0060594017861945e-12
-70.5,1.0098686861061167e-12
-70.49,1.0136976099583016e-12
-70.48,1.0175265338104877e-12
-70.47,1.0213554576626734e-12
-70.46,1.0252090588257262e-12
-70.45,1.0291029400636171e-12
-70.44,1.0329968213015074e-12
-70.43,1.0368907025393975e-12
-70.42,1.040789050169269e-12
-70.41,1.0447490511990248e-12
-70.4,1.0487090522287777e-12
-70.39,1.0526690532585335e-12
-70.38,1.0566290542882876e-12
-70.37,1.0606398834199405e-12
-70.36,1.0646671886099955e-12
-70.35,1.0686944938000488e-12
-70.34,1.0727217989901027e-12
-70.33,1.076779444244374e-12
-70.32,1.0808752603617735e-12
-70.31,1.0849710764791746e-12
-70.3,1.0890668925965755e-12
-70.29,1.0931718098542833e-12
-70.28,1.0973373665101053e-12
-70.27,1.1015029231659281e-12
-70.26,1.1056684798217511e-12
-70.25,1.1098340364775757e-12
-70.24,1.1140576764231082e-12
-70.23,1.1182942265271587e-12
-70.22,1.1225307766312071e-12
-70.21,1.126767326735258e-12
-70.2,1.1310404310665263e-12
-70.19,1.1353492512915193e-12
-70.18,1.1396580715165142e-12
-70.17,1.1439668917415078e-12
-70.16,1.1482899442823864e-12
-70.15,1.1526723355378263e-12
-70.14,1.1570547267932673e-12
-70.13,1.161437118048709e-12
-70.12,1.1658195093041494e-12
-70.11,1.170267892007213e-12
-70.1,1.1747251799231668e-12
-70.09,1.1791824678391185e-12
-70.08,1.1836397557550714e-12
-70.07,1.1881404094395586e-12
-70.06,1.1926739448605456e-12
-70.05,1.1972074802815321e-12
-70.04,1.2017410157025175e-12
-70.03,1.2062944539346496e-12
-70.02,1.2109056134238768e-12
-70.01,1.2155167729131063e-12
-70,1.2201279324023347e-12
-69.99,1.2247390918915634e-12
-69.98,1.2294248566926889e-12
-69.97,1.234115043046857e-12
-69.96,1.238805229401026e-12
-69.95,1.2434954157551953e-12
-69.94,1.2482364264303822e-12
-69.93,1.253007069205271e-12
-69.92,1.2577777119801574e-12
-69.91,1.2625483547550447e-12
-69.9,1.2673451565334645e-12
-69.89,1.2721977125805587e-12
-69.88,1.2770502686276512e-12
-69.87,1.2819028246747466e-12
-69.86,1.2867559645076654e-12
-69.85,1.2916919185220657e-12
-69.84,1.2966278725364666e-12
-69.83,1.3015638265508683e-12
-69.82,1.3064997805652683e-12
-69.81,1.311494718051334e-12
-69.8,1.3165155831311788e-12
-69.79,1.3215364482110236e-12
-69.78,1.326557313290867e-12
-69.77,1.3316112294053534e-12
-69.76,1.336718547623017e-12
-69.75,1.3418258658406808e-12
-69.74,1.3469331840583426e-12
-69.73,1.3520466596085592e-12
-69.72,1.3572420025938838e-12
-69.71,1.3624373455792139e-12
-69.7,1.3676326885645407e-12
-69.69,1.3728280315498681e-12
-69.68,1.3780912756099251e-12
-69.67,1.3833762451457701e-12
-69.66,1.3886612146816135e-12
-69.65,1.3939461842174603e-12
-69.64,1.3992717868651823e-12
-69.63,1.4046480154955101e-12
-69.62,1.4100242441258368e-12
-69.61,1.4154004727561638e-12
-69.6,1.4207890508559782e-12
-69.59,1.4262582025068153e-12
-69.58,1.4317273541576552e-12
-69.57,1.4371965058084927e-12
-69.56,1.442665657459333e-12
-69.55,1.4482124487000618e-12
-69.54,1.453776219313581e-12
-69.53,1.4593399899271056e-12
-69.52,1.464903760540627e-12
-69.51,1.4705164949885275e-12
-69.5,1.476176613170559e-12
-69.49,1.4818367313525853e-12
-69.48,1.4874968495346185e-12
-69.47,1.4931761824621315e-12
-69.46,1.498934410143363e-12
-69.45,1.504692637824591e-12
-69.44,1.5104508655058217e-12
-69.43,1.5162090931870555e-12
-69.42,1.5220555873157657e-12
-69.41,1.5279137204270043e-12
-69.4,1.5337718535382464e-12
-69.39,1.5396299866494883e-12
-69.38,1.5455462263060417e-12
-69.37,1.5515060954677858e-12
-69.36,1.557465964629532e-12
-69.35,1.5634258337912773e-12
-69.34,1.5694125151674898e-12
-69.33,1.5754759863941407e-12
-69.32,1.5815394576207997e-12
-69.31,1.587602928847456e-12
-69.3,1.593666400074112e-12
-69.29,1.599829725743756e-12
-69.28,1.6059987011628383e-12
-69.27,1.6121676765819143e-12
-69.26,1.6183366520009972e-12
-69.25,1.6245737571326926e-12
-69.24,1.6308501757193304e-12
-69.23,1.6371265943059633e-12
-69.22,1.6434030128925981e-12
-69.21,1.6497146372807934e-12
-69.2,1.6561004756078734e-12
-69.19,1.6624863139349574e-12
-69.18,1.6688721522620392e-12
-69.17,1.6752590380751629e-12
-69.16,1.6817563110794974e-12
-69.15,1.6882535840838362e-12
-69.14,1.6947508570881746e-12
-69.13,1.701248130092511e-12
-69.12,1.7078245104374157e-12
-69.11,1.7144352722022221e-12
-69.1,1.7210460339670348e-12
-69.09,1.7276567957318463e-12
-69.08,1.7343120221957849e-12
-69.07,1.74103836674992e-12
-69.06,1.747764711304051e-12
-69.05,1.7544910558581795e-12
-69.04,1.7612259172793119e-12
-69.03,1.768069979413537e-12
-69.02,1.7749140415477652e-12
-69.01,1.7817581036819915e-12
-69,1.7886021658162197e-12
-68.99,1.7955373473651231e-12
-68.98,1.8025013034659257e-12
-68.97,1.8094652595667277e-12
-68.96,1.8164292156675326e-12
-68.95,1.8234478355635143e-12
-68.94,1.8305339044647127e-12
-68.93,1.8376199733659087e-12
-68.92,1.8447060422671068e-12
-68.91,1.8518089390993216e-12
-68.9,1.8590193829519683e-12
-68.89,1.866229826804616e-12
-68.88,1.873440270657257e-12
-68.87,1.8806507145099068e-12
-68.86,1.887965410745306e-12
-68.85,1.89530253590625e-12
-68.84,1.9026396610672007e-12
-68.83,1.9099767862281465e-12
-68.82,1.9173797955259363e-12
-68.81,1.92484595346549e-12
-68.8,1.9323121114050393e-12
-68.79,1.939778269344593e-12
-68.78,1.947270483339134e-12
-68.77,1.9548680715682125e-12
-68.76,1.9624656597972885e-12
-68.75,1.9700632480263665e-12
-68.74,1.977660836255445e-12
-68.73,1.985377024159474e-12
-68.72,1.9931084871767437e-12
-68.71,2.000839950194011e-12
-68.7,2.0085714132112786e-12
-68.69,2.016381089660358e-12
-68.68,2.024248919919743e-12
-68.67,2.032116750179131e-12
-68.66,2.039984580438518e-12
-68.65,2.047888693634688e-12
-68.64,2.055895432533772e-12
-68.63,2.0639021714328532e-12
-68.62,2.0719089103319402e-12
-68.61,2.0799156492310227e-12
-68.6,2.088056650396325e-12
-68.59,2.096204889286048e-12
-68.58,2.104353128175777e-12
-68.57,2.1125013670655007e-12
-68.56,2.1207413525461355e-12
-68.55,2.129033733762345e-12
-68.54,2.137326114978549e-12
-68.53,2.1456184961947594e-12
-68.52,2.153958474527711e-12
-68.51,2.1623976924449693e-12
-68.5,2.1708369103622296e-12
-68.49,2.1792761282794793e-12
-68.48,2.1877171112902942e-12
-68.47,2.1963059133985302e-12
-68.46,2.2048947155067638e-12
-68.45,2.2134835176149965e-12
-68.44,2.222072319723229e-12
-68.43,2.2307677081466875e-12
-68.42,2.2395088961511506e-12
-68.41,2.2482500841556138e-12
-68.4,2.256991272160079e-12
-68.39,2.2657925547069667e-12
-68.38,2.274688985652049e-12
-68.37,2.2835854165971344e-12
-68.36,2.2924818475422156e-12
-68.35,2.301390100683716e-12
-68.34,2.3104446881011413e-12
-68.33,2.3194992755185655e-12
-68.32,2.328553862935989e-12
-68.31,2.337608450353412e-12
-68.3,2.346785881502394e-12
-68.29,2.356001596584359e-12
-68.28,2.3652173116663186e-12
-68.27,2.3744330267482827e-12
-68.26,2.383722621010387e-12
-68.25,2.39310249380821e-12
-68.24,2.402482366606034e-12
-68.23,2.4118622394038594e-12
-68.22,2.421265142230888e-12
-68.21,2.4308122628797614e-12
-68.2,2.4403593835286315e-12
-68.19,2.4499065041775004e-12
-68.18,2.4594536248263725e-12
-68.17,2.4691413845553745e-12
-68.16,2.478858904525755e-12
-68.15,2.4885764244961354e-12
-68.14,2.4982939444665132e-12
-68.13,2.5081005281142697e-12
-68.12,2.5179916614906018e-12
-68.11,2.5278827948669335e-12
-68.1,2.537773928243268e-12
-68.09,2.5477005548813395e-12
-68.08,2.5577685796686578e-12
-68.07,2.5678366044559716e-12
-68.06,2.5779046292432915e-12
-68.05,2.5879726540306034e-12
-68.04,2.5982007812769745e-12
-68.03,2.6084490407360434e-12
-68.02,2.6186973001951147e-12
-68.01,2.6289455596541888e-12
-68,2.6392995891934762e-12
-67.99,2.649731493205167e-12
-67.98,2.6601633972168573e-12
-67.97,2.670595301228551e-12
-67.96,2.681076530717608e-12
-67.95,2.691695557177076e-12
-67.94,2.7023145836365413e-12
-67.93,2.712933610096004e-12
-67.92,2.7235526365554683e-12
-67.91,2.7343530376451747e-12
-67.9,2.7451627338866125e-12
-67.89,2.75597243012805e-12
-67.88,2.766782126369489e-12
-67.87,2.7777159532214263e-12
-67.86,2.7887199374740648e-12
-67.85,2.799723921726704e-12
-67.84,2.8107279059793523e-12
-67.83,2.821796540151616e-12
-67.82,2.832998503027673e-12
-67.81,2.84420046590373e-12
-67.8,2.855402428779787e-12
-67.79,2.8666072564085697e-12
-67.78,2.8780109624238674e-12
-67.77,2.8894146684391586e-12
-67.76,2.9008183744544514e-12
-67.75,2.912222080469752e-12
-67.74,2.9237700749928755e-12
-67.73,2.935379364120911e-12
-67.72,2.9469886532489503e-12
-67.71,2.958597942376984e-12
-67.7,2.970288831806669e-12
-67.69,2.982107621066918e-12
-67.68,2.9939264103271556e-12
-67.67,3.005745199587404e-12
-67.66,3.017580460050383e-12
-67.65,3.029612745131521e-12
-67.64,3.0416450302126544e-12
-67.63,3.053677315293796e-12
-67.62,3.065709600374927e-12
-67.61,3.077908284397829e-12
-67.6,3.0901581413168282e-12
-67.59,3.102407998235829e-12
-67.58,3.1146578551548344e-12
-67.57,3.12700803375766e-12
-67.56,3.1394796205554726e-12
-67.55,3.1519512073532746e-12
-67.54,3.1644227941510794e-12
-67.53,3.1769260395809845e-12
-67.52,3.1896235980556324e-12
-67.51,3.2023211565302903e-12
-67.5,3.215018715004941e-12
-67.49,3.227716273479595e-12
-67.48,3.2406044619545438e-12
-67.47,3.253532319432666e-12
-67.46,3.2664601769107895e-12
-67.45,3.2793880343889126e-12
-67.44,3.2924368632923973e-12
-67.43,3.3055994344398607e-12
-67.42,3.31876200558733e-12
-67.41,3.3319245767347945e-12
-67.4,3.345135721000959e-12
-67.39,3.3585375096737033e-12
-67.38,3.371939298346442e-12
-67.37,3.385341087019182e-12
-67.36,3.39874287569193e-12
-67.35,3.412361828125729e-12
-67.34,3.426007429261562e-12
-67.33,3.4396530303973962e-12
-67.32,3.4532986315332198e-12
-67.31,3.467087952885204e-12
-67.3,3.480982054437664e-12
-67.29,3.4948761559901265e-12
-67.28,3.5087702575425838e-12
-67.27,3.5227317324697136e-12
-67.26,3.5368791173848683e-12
-67.25,3.551026502300018e-12
-67.24,3.5651738872151817e-12
-67.23,3.5793212721303356e-12
-67.22,3.5937148544977433e-12
-67.21,3.608120402734944e-12
-67.2,3.622525950972134e-12
-67.19,3.636931499209331e-12
-67.18,3.6515058006424666e-12
-67.17,3.6661744912400795e-12
-67.16,3.680843181837698e-12
-67.15,3.695511872435305e-12
-67.14,3.710268794853977e-12
-67.13,3.7252057080412e-12
-67.12,3.740142621228409e-12
-67.11,3.755079534415623e-12
-67.1,3.770020986145442e-12
-67.09,3.785231305501121e-12
-67.08,3.800441624856798e-12
-67.07,3.815651944212475e-12
-67.06,3.830862263568148e-12
-67.05,3.846268854091927e-12
-67.04,3.8617578687516476e-12
-67.03,3.877246883411388e-12
-67.02,3.892735898071113e-12
-67.01,3.908336248484935e-12
-67,3.924109355397433e-12
-66.99,3.939882462309941e-12
-66.98,3.955655569222448e-12
-66.97,3.971451713761203e-12
-66.96,3.9875144199951635e-12
-66.95,4.00357712622913e-12
-66.94,4.0196398324631045e-12
-66.93,4.035702538697068e-12
-66.92,4.0519917368472654e-12
-66.91,4.068349661949845e-12
-66.9,4.084707587052427e-12
-66.89,4.101065512155005e-12
-66.88,4.11756032586886e-12
-66.87,4.134219204277004e-12
-66.86,4.150878082685152e-12
-66.85,4.1675369610932934e-12
-66.84,4.184239559228115e-12
-66.83,4.2012052427340085e-12
-66.82,4.218170926239914e-12
-66.81,4.235136609745804e-12
-66.8,4.252102293251705e-12
-66.79,4.269327628390108e-12
-66.78,4.2866060886619535e-12
