"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year","game","curling","gymnastics","baseball","martial_arts","frisbee","table_tennis","basketball","football","evening","morning","west coast","night_owl"
212,27.58,"east coast","morning",0.25,0.64,4,3,"night owl","basketball",3,2,1,0,0,0,0,0,0,1,0,0,1,0,1
213,0,"east coast","morning",0.07,0.16,2,8,"night owl","baseball",4,1,1,0,0,1,0,0,0,0,0,0,1,0,1
214,0,"east coast","morning",0.41,0.08,4,1,"night owl","baseball",4,1,1,0,0,1,0,0,0,0,0,0,1,0,1
215,35.23,"east coast","morning",0.18,0.89,1,7,"night owl","basketball",3,2,1,0,0,0,0,0,0,1,0,0,1,0,1
216,27.45,"east coast","morning",0.4,0.48,6,5,"night owl","table tennis",3,2,1,0,0,0,0,0,1,0,0,0,1,0,1
217,16.37,"east coast","morning",0.55,0.06,6,1,"night owl","gymnastics",5,1,1,0,1,0,0,0,0,0,0,0,1,0,1
218,0,"east coast","morning",0.26,0.29,2,1,"night owl","baseball",4,3,1,0,0,1,0,0,0,0,0,0,1,0,1
219,1.9,"east coast","morning",0.26,0.17,4,10,"night owl","curling",6,1,1,1,0,0,0,0,0,0,0,0,1,0,1
220,43.94,"east coast","morning",0.71,0.48,8,10,"night owl","baseball",3,3,1,0,0,1,0,0,0,0,0,0,1,0,1
221,5.08,"east coast","evening",0.12,0.09,0,0,"night owl","baseball",3,2,1,0,0,1,0,0,0,0,0,1,0,0,1
222,30.67,"east coast","evening",0.39,0.17,5,4,"night owl","football",3,2,1,0,0,0,0,0,0,0,1,1,0,0,1
223,27.93,"east coast","evening",0.18,0.03,6,0,"early bird","curling",2,1,1,1,0,0,0,0,0,0,0,1,0,0,0
224,34.02,"east coast","evening",0.15,0.73,3,11,"night owl","table tennis",3,3,1,0,0,0,0,0,1,0,0,1,0,0,1
225,44.11,"east coast","evening",0.23,0.75,4,5,"night owl","basketball",2,2,1,0,0,0,0,0,0,1,0,1,0,0,1
226,66.12,"east coast","evening",0.91,0.85,7,8,"night owl","table tennis",6,3,1,0,0,0,0,0,1,0,0,1,0,0,1
227,63.27,"east coast","evening",0.79,0.88,7,12,"early bird","martial arts",5,2,1,0,0,0,1,0,0,0,0,1,0,0,0
228,66.07,"east coast","evening",0.79,0.91,7,11,"night owl","table tennis",4,4,1,0,0,0,0,0,1,0,0,1,0,0,1
229,42.38,"east coast","evening",0.62,0.45,8,6,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,1,0,0,1
230,0,"east coast","evening",0.12,0.15,1,1,"night owl","football",5,2,1,0,0,0,0,0,0,0,1,1,0,0,1
231,58.34,"east coast","noon",0.83,0.93,7,6,"night owl","table tennis",3,4,1,0,0,0,0,0,1,0,0,0,0,0,1
232,31.37,"east coast","noon",0.72,0.55,5,11,"night owl","baseball",5,3,1,0,0,1,0,0,0,0,0,0,0,0,1
233,37.88,"east coast","noon",0.87,0.29,7,11,"night owl","gymnastics",5,3,1,0,1,0,0,0,0,0,0,0,0,0,1
234,24.82,"east coast","noon",0.26,0.17,2,2,"night owl","football",5,2,1,0,0,0,0,0,0,0,1,0,0,0,1
235,74.85,"east coast","noon",0.96,0.9,9,5,"night owl","basketball",5,3,1,0,0,0,0,0,0,1,0,0,0,0,1
236,59.76,"east coast","noon",0.57,0.96,4,11,"night owl","frisbee",4,2,1,0,0,0,0,1,0,0,0,0,0,0,1
237,47.96,"east coast","noon",0.12,0.11,5,9,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,0,0,0,1
238,44.72,"east coast","noon",0.39,0.31,9,9,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,0,0,0,1
239,57.87,"east coast","noon",0.78,0.88,2,9,"night owl","curling",4,4,1,1,0,0,0,0,0,0,0,0,0,0,1
240,38.87,"east coast","noon",0.35,0.47,3,1,"night owl","martial arts",3,3,1,0,0,0,1,0,0,0,0,0,0,0,1
241,71.38,"east coast","evening",0.78,0.83,7,8,"night owl","martial arts",4,3,1,0,0,0,1,0,0,0,0,1,0,0,1
242,36.56,"east coast","evening",0.21,0.28,2,5,"night owl","martial arts",5,1,1,0,0,0,1,0,0,0,0,1,0,0,1
243,41.66,"east coast","evening",0.69,0.2,9,11,"night owl","football",5,2,1,0,0,0,0,0,0,0,1,1,0,0,1
244,51.21,"east coast","evening",0.72,0.58,8,10,"night owl","football",3,3,1,0,0,0,0,0,0,0,1,1,0,0,1
245,44.77,"east coast","evening",0.24,0.2,8,10,"night owl","curling",2,3,1,1,0,0,0,0,0,0,0,1,0,0,1
246,26.62,"east coast","evening",0.56,0.74,1,1,"night owl","martial arts",5,1,1,0,0,0,1,0,0,0,0,1,0,0,1
247,49.19,"east coast","evening",0.04,0.09,0,1,"night owl","curling",5,1,1,1,0,0,0,0,0,0,0,1,0,0,1
248,40.77,"east coast","evening",0.32,0.86,4,6,"night owl","basketball",3,3,1,0,0,0,0,0,0,1,0,1,0,0,1
249,52.8,"east coast","evening",0.82,0.53,9,11,"night owl","table tennis",5,1,1,0,0,0,0,0,1,0,0,1,0,0,1
250,25.62,"east coast","evening",0.18,0.31,4,6,"night owl","gymnastics",1,4,1,0,1,0,0,0,0,0,0,1,0,0,1
251,22.97,"east coast","evening",0.13,0.16,4,6,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,1,0,0,1
252,27.22,"east coast","evening",0.19,0.52,2,7,"night owl","baseball",3,4,1,0,0,1,0,0,0,0,0,1,0,0,1
253,50.28,"east coast","evening",0.54,0.81,4,2,"early bird","frisbee",1,4,1,0,0,0,0,1,0,0,0,1,0,0,0
254,48.2,"east coast","evening",0.41,0.89,4,8,"night owl","martial arts",3,4,1,0,0,0,1,0,0,0,0,1,0,0,1
255,37.13,"east coast","evening",0.38,0.28,6,6,"night owl","martial arts",4,1,1,0,0,0,1,0,0,0,0,1,0,0,1
256,51.21,"east coast","evening",0.76,0.29,9,7,"night owl","table tennis",3,3,1,0,0,0,0,0,1,0,0,1,0,0,1
257,18.53,"east coast","evening",0.24,0.86,0,0,"night owl","frisbee",3,4,1,0,0,0,0,1,0,0,0,1,0,0,1
258,13.76,"east coast","evening",0.39,0.38,1,0,"night owl","basketball",4,2,1,0,0,0,0,0,0,1,0,1,0,0,1
259,35.24,"east coast","evening",0.06,0.37,1,1,"night owl","martial arts",2,3,1,0,0,0,1,0,0,0,0,1,0,0,1
260,34.92,"east coast","evening",0.2,0.45,3,10,"night owl","frisbee",3,3,1,0,0,0,0,1,0,0,0,1,0,0,1
261,0,"east coast","morning",0.18,0.64,3,12,"night owl","curling",2,4,1,1,0,0,0,0,0,0,0,0,1,0,1
262,56.65,"east coast","morning",0.86,0.66,8,11,"night owl","baseball",3,4,1,0,0,1,0,0,0,0,0,0,1,0,1
263,37.63,"east coast","morning",0.88,0.6,8,0,"early bird","table tennis",5,2,1,0,0,0,0,0,1,0,0,0,1,0,0
264,58.44,"east coast","morning",0.69,0.88,6,9,"night owl","martial arts",3,3,1,0,0,0,1,0,0,0,0,0,1,0,1
265,18.78,"east coast","morning",0.02,0.01,4,1,"early bird","gymnastics",1,2,1,0,1,0,0,0,0,0,0,0,1,0,0
266,25.77,"east coast","morning",0.49,0.01,8,1,"night owl","gymnastics",6,1,1,0,1,0,0,0,0,0,0,0,1,0,1
267,17.87,"east coast","morning",0.57,0.5,4,9,"night owl","baseball",5,2,1,0,0,1,0,0,0,0,0,0,1,0,1
268,63.07,"east coast","morning",0.87,0.85,9,6,"night owl","table tennis",3,4,1,0,0,0,0,0,1,0,0,0,1,0,1
269,67.87,"east coast","morning",0.9,0.79,9,10,"night owl","martial arts",4,2,1,0,0,0,1,0,0,0,0,0,1,0,1
270,38.52,"east coast","morning",0.65,0.72,4,7,"night owl","curling",4,3,1,1,0,0,0,0,0,0,0,0,1,0,1
271,48.48,"east coast","evening",0.53,0.86,7,11,"night owl","martial arts",3,2,1,0,0,0,1,0,0,0,0,1,0,0,1
272,19.7,"east coast","evening",0,0.74,0,2,"night owl","basketball",3,2,1,0,0,0,0,0,0,1,0,1,0,0,1
273,37.99,"east coast","evening",0.98,0.3,10,4,"night owl","baseball",6,2,1,0,0,1,0,0,0,0,0,1,0,0,1
274,16.17,"east coast","evening",0.58,0.18,7,11,"night owl","gymnastics",5,2,1,0,1,0,0,0,0,0,0,1,0,0,1
275,24.83,"east coast","evening",0.19,0.62,5,6,"night owl","martial arts",2,2,1,0,0,0,1,0,0,0,0,1,0,0,1
276,20.52,"east coast","evening",0.21,0.64,2,5,"night owl","table tennis",2,3,1,0,0,0,0,0,1,0,0,1,0,0,1
277,22.76,"east coast","evening",0.65,0.46,2,2,"night owl","curling",7,2,1,1,0,0,0,0,0,0,0,1,0,0,1
278,56.4,"east coast","evening",0.77,0.9,5,11,"night owl","football",3,4,1,0,0,0,0,0,0,0,1,1,0,0,1
279,31.1,"east coast","evening",0.62,0.35,7,5,"early bird","frisbee",4,2,1,0,0,0,0,1,0,0,0,1,0,0,0
280,62.94,"east coast","evening",0.75,0.78,9,10,"night owl","frisbee",3,4,1,0,0,0,0,1,0,0,0,1,0,0,1
281,39.1,"west coast","evening",0.52,0.28,7,4,"night owl","curling",4,1,1,1,0,0,0,0,0,0,0,1,0,1,1
282,34.49,"west coast","evening",0.15,0.68,2,3,"night owl","basketball",3,3,1,0,0,0,0,0,0,1,0,1,0,1,1
283,45.1,"west coast","evening",0.61,0.4,7,9,"early bird","curling",3,4,1,1,0,0,0,0,0,0,0,1,0,1,0
284,44.07,"west coast","evening",0.98,0.65,5,6,"night owl","curling",6,1,1,1,0,0,0,0,0,0,0,1,0,1,1
285,47.52,"west coast","evening",0.39,0.81,1,8,"night owl","basketball",3,3,1,0,0,0,0,0,0,1,0,1,0,1,1
286,61.62,"west coast","evening",0.93,0.81,5,8,"night owl","football",6,4,1,0,0,0,0,0,0,0,1,1,0,1,1
287,64.51,"west coast","evening",0.88,0.73,6,2,"night owl","frisbee",5,1,1,0,0,0,0,1,0,0,0,1,0,1,1
288,46.6,"west coast","evening",0.47,0.75,2,2,"night owl","table tennis",4,3,1,0,0,0,0,0,1,0,0,1,0,1,1
289,54.78,"west coast","evening",0.68,0.62,6,10,"night owl","frisbee",5,1,1,0,0,0,0,1,0,0,0,1,0,1,1
290,25.31,"west coast","evening",0.12,0.84,0,1,"night owl","basketball",3,2,1,0,0,0,0,0,0,1,0,1,0,1,1
291,22.48,"west coast","morning",0.5,0.79,1,9,"night owl","table tennis",4,4,1,0,0,0,0,0,1,0,0,0,1,1,1
292,21.92,"west coast","morning",0.28,0.17,6,5,"night owl","baseball",2,3,1,0,0,1,0,0,0,0,0,0,1,1,1
293,60.83,"west coast","morning",0.94,0.87,6,4,"early bird","football",4,4,1,0,0,0,0,0,0,0,1,0,1,1,0
294,23.91,"west coast","morning",0.51,0.27,5,7,"night owl","baseball",6,2,1,0,0,1,0,0,0,0,0,0,1,1,1
295,40.31,"west coast","morning",0.98,0.65,8,6,"night owl","baseball",5,4,1,0,0,1,0,0,0,0,0,0,1,1,1
296,27.92,"west coast","morning",0.43,0.82,3,8,"night owl","martial arts",4,3,1,0,0,0,1,0,0,0,0,0,1,1,1
297,15.52,"west coast","morning",0.11,0.74,1,11,"early bird","frisbee",4,2,1,0,0,0,0,1,0,0,0,0,1,1,0
298,55.13,"west coast","morning",0.9,0.35,8,3,"early bird","martial arts",7,1,1,0,0,0,1,0,0,0,0,0,1,1,0
299,41.31,"west coast","morning",0.78,0.67,5,7,"night owl","football",7,2,1,0,0,0,0,0,0,0,1,0,1,1,1
300,47.41,"west coast","morning",0.8,0.21,8,0,"early bird","baseball",4,3,1,0,0,1,0,0,0,0,0,0,1,1,0
301,0,"west coast","noon",0.37,0.44,2,7,"night owl","football",6,2,1,0,0,0,0,0,0,0,1,0,0,1,1
302,0,"west coast","noon",0.16,0.18,2,1,"early bird","curling",2,3,1,1,0,0,0,0,0,0,0,0,0,1,0
303,0,"west coast","noon",0.05,0.12,2,0,"early bird","frisbee",3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
304,29.04,"west coast","noon",0.42,0.52,5,5,"night owl","frisbee",3,3,1,0,0,0,0,1,0,0,0,0,0,1,1
305,41.24,"west coast","noon",0.94,0.81,7,7,"night owl","curling",7,3,1,1,0,0,0,0,0,0,0,0,0,1,1
306,9.99,"west coast","noon",0.54,0.39,4,7,"night owl","baseball",6,1,1,0,0,1,0,0,0,0,0,0,0,1,1
307,0,"west coast","noon",0.15,0.14,3,2,"night owl","gymnastics",4,2,1,0,1,0,0,0,0,0,0,0,0,1,1
308,7.19,"west coast","noon",0.2,0.39,3,6,"early bird","frisbee",3,3,1,0,0,0,0,1,0,0,0,0,0,1,0
309,33.22,"west coast","noon",0.8,0.71,6,5,"night owl","curling",5,3,1,1,0,0,0,0,0,0,0,0,0,1,1
310,15.01,"west coast","noon",0.33,0.7,6,12,"early bird","football",2,4,1,0,0,0,0,0,0,0,1,0,0,1,0
311,34.43,"west coast","noon",0.1,0.11,2,6,"night owl","baseball",4,3,1,0,0,1,0,0,0,0,0,0,0,1,1
312,29.45,"west coast","noon",0.36,0.79,1,2,"night owl","martial arts",4,3,1,0,0,0,1,0,0,0,0,0,0,1,1
313,33.37,"west coast","noon",0.33,0.47,1,11,"night owl","martial arts",5,1,1,0,0,0,1,0,0,0,0,0,0,1,1
314,53.56,"west coast","noon",0.13,0.08,5,4,"night owl","curling",2,2,1,1,0,0,0,0,0,0,0,0,0,1,1
315,42.98,"west coast","noon",0.55,0.52,4,3,"night owl","frisbee",4,2,1,0,0,0,0,1,0,0,0,0,0,1,1
316,41.97,"west coast","noon",0.55,0.19,5,2,"night owl","football",4,2,1,0,0,0,0,0,0,0,1,0,0,1,1
317,31.11,"west coast","noon",0.29,0.42,4,6,"night owl","table tennis",3,3,1,0,0,0,0,0,1,0,0,0,0,1,1
318,47.74,"west coast","noon",0.84,0.32,5,6,"night owl","baseball",5,1,1,0,0,1,0,0,0,0,0,0,0,1,1
319,7.97,"west coast","noon",0.12,0.59,1,2,"night owl","martial arts",3,2,1,0,0,0,1,0,0,0,0,0,0,1,1
320,57.17,"west coast","noon",0.95,0.75,8,3,"early bird","frisbee",7,1,1,0,0,0,0,1,0,0,0,0,0,1,0
321,48.34,"west coast","evening",0.53,0.4,8,4,"night owl","basketball",3,1,1,0,0,0,0,0,0,1,0,1,0,1,1
322,33.1,"west coast","evening",0.42,0.35,4,3,"night owl","baseball",4,3,1,0,0,1,0,0,0,0,0,1,0,1,1
323,27.28,"west coast","evening",0.03,0.16,6,12,"night owl","table tennis",2,1,1,0,0,0,0,0,1,0,0,1,0,1,1
324,48.67,"west coast","evening",0.57,0.69,6,11,"night owl","table tennis",3,3,1,0,0,0,0,0,1,0,0,1,0,1,1
325,49.72,"west coast","evening",0.46,0.77,6,9,"night owl","frisbee",4,1,1,0,0,0,0,1,0,0,0,1,0,1,1
326,62.23,"west coast","evening",0.89,0.54,8,9,"night owl","baseball",4,2,1,0,0,1,0,0,0,0,0,1,0,1,1
327,30.34,"west coast","evening",0.48,0.5,7,10,"early bird","table tennis",5,2,1,0,0,0,0,0,1,0,0,1,0,1,0
328,16.44,"west coast","evening",0.04,0.15,3,8,"night owl","football",3,2,1,0,0,0,0,0,0,0,1,1,0,1,1
329,69.74,"west coast","evening",0.85,0.97,5,8,"night owl","football",3,4,1,0,0,0,0,0,0,0,1,1,0,1,1
330,59.36,"west coast","evening",0.83,0.84,7,10,"night owl","football",3,4,1,0,0,0,0,0,0,0,1,1,0,1,1
331,52.7,"west coast","noon",0.85,0.3,10,12,"night owl","gymnastics",3,2,1,0,1,0,0,0,0,0,0,0,0,1,1
332,47.68,"west coast","noon",0.52,0.92,5,8,"night owl","basketball",3,3,1,0,0,0,0,0,0,1,0,0,0,1,1
333,14.34,"west coast","noon",0.36,0.35,4,6,"early bird","gymnastics",4,3,1,0,1,0,0,0,0,0,0,0,0,1,0
334,56.26,"west coast","noon",0.86,0.57,9,10,"early bird","martial arts",4,2,1,0,0,0,1,0,0,0,0,0,0,1,0
335,7.88,"west coast","noon",0.12,0.02,6,4,"night owl","gymnastics",4,1,1,0,1,0,0,0,0,0,0,0,0,1,1
336,40.78,"west coast","noon",0.44,0.53,8,11,"night owl","curling",2,2,1,1,0,0,0,0,0,0,0,0,0,1,1
337,8.67,"west coast","noon",0.1,0.04,2,3,"night owl","baseball",5,1,1,0,0,1,0,0,0,0,0,0,0,1,1
338,41.08,"west coast","noon",0.6,0.24,9,8,"early bird","baseball",2,4,1,0,0,1,0,0,0,0,0,0,0,1,0
339,58.07,"west coast","noon",0.78,0.79,8,7,"night owl","table tennis",3,3,1,0,0,0,0,0,1,0,0,0,0,1,1
340,65.18,"west coast","noon",0.95,0.89,10,12,"night owl","frisbee",3,3,1,0,0,0,0,1,0,0,0,0,0,1,1
341,51.87,"west coast","evening",0.65,0.95,2,10,"early bird","basketball",5,3,1,0,0,0,0,0,0,1,0,1,0,1,0
342,48.24,"west coast","evening",0.68,0.68,3,5,"night owl","table tennis",5,2,1,0,0,0,0,0,1,0,0,1,0,1,1
343,66.72,"west coast","evening",0.71,0.57,9,9,"night owl","martial arts",4,2,1,0,0,0,1,0,0,0,0,1,0,1,1
344,64.02,"west coast","evening",0.6,0.96,4,7,"night owl","basketball",4,3,1,0,0,0,0,0,0,1,0,1,0,1,1
345,78.8,"west coast","evening",0.92,0.98,3,9,"night owl","frisbee",5,2,1,0,0,0,0,1,0,0,0,1,0,1,1
346,34.04,"west coast","evening",0.58,0.48,4,9,"night owl","baseball",4,3,1,0,0,1,0,0,0,0,0,1,0,1,1
347,15.45,"west coast","evening",0.27,0.4,2,4,"night owl","football",4,2,1,0,0,0,0,0,0,0,1,1,0,1,1
348,51.73,"west coast","evening",0.81,0.92,3,8,"night owl","curling",7,4,1,1,0,0,0,0,0,0,0,1,0,1,1
349,60.83,"west coast","evening",0.78,0.85,8,3,"early bird","basketball",3,3,1,0,0,0,0,0,0,1,0,1,0,1,0
350,26.16,"west coast","evening",0.3,0.11,4,3,"night owl","baseball",4,2,1,0,0,1,0,0,0,0,0,1,0,1,1
351,55.6,"west coast","evening",0.73,0.16,10,2,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,1,0,1,1
352,56.62,"west coast","evening",0.41,0.35,6,6,"night owl","table tennis",4,2,1,0,0,0,0,0,1,0,0,1,0,1,1
353,32.81,"west coast","evening",0.36,0.02,8,2,"night owl","baseball",3,2,1,0,0,1,0,0,0,0,0,1,0,1,1
354,48.71,"west coast","evening",0.32,0.72,3,9,"night owl","frisbee",4,2,1,0,0,0,0,1,0,0,0,1,0,1,1
355,67.31,"west coast","evening",0.9,0.67,9,12,"night owl","football",4,2,1,0,0,0,0,0,0,0,1,1,0,1,1
356,28.92,"west coast","evening",0.13,0.2,2,2,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,1,0,1,1
357,37.43,"west coast","evening",0.06,0.12,0,8,"night owl","baseball",4,1,1,0,0,1,0,0,0,0,0,1,0,1,1
358,39.05,"west coast","evening",0.29,0.1,7,5,"night owl","curling",3,1,1,1,0,0,0,0,0,0,0,1,0,1,1
359,74.37,"west coast","evening",0.83,0.7,8,9,"night owl","martial arts",2,4,1,0,0,0,1,0,0,0,0,1,0,1,1
360,32.28,"west coast","evening",0.46,0.37,3,1,"night owl","frisbee",6,1,1,0,0,0,0,1,0,0,0,1,0,1,1
361,29.46,"west coast","evening",0.41,0.28,7,9,"night owl","frisbee",3,1,1,0,0,0,0,1,0,0,0,1,0,1,1
362,43.87,"west coast","evening",0.77,0.81,3,1,"night owl","martial arts",6,3,1,0,0,0,1,0,0,0,0,1,0,1,1
363,41.41,"west coast","evening",0.3,0.62,6,9,"night owl","frisbee",2,3,1,0,0,0,0,1,0,0,0,1,0,1,1
364,1.86,"west coast","evening",0.31,0.12,1,5,"night owl","gymnastics",6,1,1,0,1,0,0,0,0,0,0,1,0,1,1
365,3.2,"west coast","evening",0.03,0.26,1,6,"early bird","martial arts",2,2,1,0,0,0,1,0,0,0,0,1,0,1,0
366,31.88,"west coast","evening",0.34,0.9,2,9,"night owl","frisbee",4,3,1,0,0,0,0,1,0,0,0,1,0,1,1
367,46.07,"west coast","evening",0.63,0.9,2,2,"night owl","martial arts",5,4,1,0,0,0,1,0,0,0,0,1,0,1,1
368,37.56,"west coast","evening",0.45,0.5,5,5,"night owl","curling",3,4,1,1,0,0,0,0,0,0,0,1,0,1,1
369,15.5,"west coast","evening",0.17,0.25,3,8,"night owl","table tennis",5,2,1,0,0,0,0,0,1,0,0,1,0,1,1
370,20.94,"west coast","evening",0.14,0.29,2,1,"night owl","football",3,2,1,0,0,0,0,0,0,0,1,1,0,1,1
371,42.79,"west coast","evening",0.55,0.33,7,5,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,1,0,1,1
372,62.36,"west coast","evening",0.91,0.9,9,7,"early bird","football",4,3,1,0,0,0,0,0,0,0,1,1,0,1,0
373,35.71,"west coast","evening",0.33,0.39,6,6,"night owl","table tennis",3,2,1,0,0,0,0,0,1,0,0,1,0,1,1
374,33.53,"west coast","evening",0.46,0.12,6,7,"night owl","baseball",3,2,1,0,0,1,0,0,0,0,0,1,0,1,1
375,15.84,"west coast","evening",0.31,0.08,5,11,"night owl","gymnastics",5,1,1,0,1,0,0,0,0,0,0,1,0,1,1
376,22.55,"west coast","evening",0.38,0.63,3,10,"night owl","football",4,3,1,0,0,0,0,0,0,0,1,1,0,1,1
377,0,"west coast","evening",0.18,0.14,2,1,"night owl","curling",4,1,1,1,0,0,0,0,0,0,0,1,0,1,1
378,20.87,"west coast","evening",0.14,0.5,2,8,"night owl","baseball",4,2,1,0,0,1,0,0,0,0,0,1,0,1,1
379,43.84,"west coast","evening",0.3,0.91,1,10,"night owl","curling",4,2,1,1,0,0,0,0,0,0,0,1,0,1,1
380,57.86,"west coast","evening",0.89,0.64,9,8,"night owl","curling",3,2,1,1,0,0,0,0,0,0,0,1,0,1,1
381,52.99,"west coast","noon",0.09,0.24,2,1,"night owl","football",3,4,1,0,0,0,0,0,0,0,1,0,0,1,1
382,60.96,"west coast","noon",0.8,0.98,5,11,"early bird","table tennis",5,4,1,0,0,0,0,0,1,0,0,0,0,1,0
383,39.39,"west coast","noon",0.07,0.61,1,4,"night owl","curling",3,4,1,1,0,0,0,0,0,0,0,0,0,1,1
384,15.8,"west coast","noon",0.15,0.04,5,4,"night owl","baseball",3,2,1,0,0,1,0,0,0,0,0,0,0,1,1
385,34.98,"west coast","noon",0.52,0.31,8,10,"night owl","table tennis",5,1,1,0,0,0,0,0,1,0,0,0,0,1,1
386,53.71,"west coast","noon",0.58,0.76,8,12,"night owl","football",3,4,1,0,0,0,0,0,0,0,1,0,0,1,1
387,51.64,"west coast","noon",0.41,0.96,0,4,"night owl","martial arts",3,4,1,0,0,0,1,0,0,0,0,0,0,1,1
388,33.66,"west coast","noon",0.33,0.05,5,6,"early bird","football",5,1,1,0,0,0,0,0,0,0,1,0,0,1,0
389,9.47,"west coast","noon",0.25,0.17,5,3,"early bird","football",5,1,1,0,0,0,0,0,0,0,1,0,0,1,0
390,32.02,"west coast","noon",0.43,0.39,5,2,"night owl","curling",2,4,1,1,0,0,0,0,0,0,0,0,0,1,1
391,40.15,"west coast","noon",0.2,0.46,4,3,"night owl","martial arts",3,2,1,0,0,0,1,0,0,0,0,0,0,1,1
392,48.52,"west coast","noon",0.81,0.74,6,6,"early bird","basketball",5,2,1,0,0,0,0,0,0,1,0,0,0,1,0
393,35.42,"west coast","noon",0.56,0.61,3,3,"night owl","martial arts",7,1,1,0,0,0,1,0,0,0,0,0,0,1,1
394,30.34,"west coast","noon",0.4,0.21,6,8,"night owl","football",4,2,1,0,0,0,0,0,0,0,1,0,0,1,1
395,42.23,"west coast","noon",0.17,0.54,1,1,"early bird","frisbee",4,2,1,0,0,0,0,1,0,0,0,0,0,1,0
396,27.62,"west coast","noon",0.14,0.4,2,1,"night owl","football",3,3,1,0,0,0,0,0,0,0,1,0,0,1,1
397,36.53,"west coast","noon",0.84,0.02,9,2,"night owl","gymnastics",4,1,1,0,1,0,0,0,0,0,0,0,0,1,1
398,33.2,"west coast","noon",0.74,0.31,8,10,"night owl","table tennis",4,2,1,0,0,0,0,0,1,0,0,0,0,1,1
399,58.31,"west coast","noon",0.76,0.83,9,10,"night owl","frisbee",2,4,1,0,0,0,0,1,0,0,0,0,0,1,1
400,11.57,"west coast","noon",0.13,0.86,1,3,"night owl","table tennis",2,4,1,0,0,0,0,0,1,0,0,0,0,1,1
401,32.06,"west coast","noon",0.36,0.36,3,3,"night owl","table tennis",4,1,1,0,0,0,0,0,1,0,0,0,0,1,1
402,43.8,"west coast","noon",0.6,0.56,8,4,"night owl","football",2,3,1,0,0,0,0,0,0,0,1,0,0,1,1
403,12.7,"west coast","noon",0.13,0.32,2,8,"night owl","baseball",2,4,1,0,0,1,0,0,0,0,0,0,0,1,1
404,48.83,"west coast","noon",0.53,0.86,3,10,"night owl","frisbee",4,4,1,0,0,0,0,1,0,0,0,0,0,1,1
405,34.59,"west coast","noon",0.01,0.19,0,1,"night owl","martial arts",3,2,1,0,0,0,1,0,0,0,0,0,0,1,1
406,4.01,"west coast","noon",0.04,0.38,1,10,"early bird","baseball",3,3,1,0,0,1,0,0,0,0,0,0,0,1,0
407,53.5,"west coast","noon",0.8,0.82,4,5,"night owl","frisbee",5,4,1,0,0,0,0,1,0,0,0,0,0,1,1
408,53.61,"west coast","noon",0.62,0.82,5,7,"night owl","basketball",4,1,1,0,0,0,0,0,0,1,0,0,0,1,1
409,32.67,"west coast","noon",0.2,0.38,6,4,"night owl","table tennis",2,3,1,0,0,0,0,0,1,0,0,0,0,1,1
410,67.54,"west coast","noon",0.75,0.93,8,11,"night owl","frisbee",2,4,1,0,0,0,0,1,0,0,0,0,0,1,1
411,53.67,"west coast","evening",0.85,0.74,4,8,"night owl","baseball",7,3,1,0,0,1,0,0,0,0,0,1,0,1,1
412,35.49,"west coast","evening",0.35,0.75,1,9,"early bird","curling",5,3,1,1,0,0,0,0,0,0,0,1,0,1,0
413,60.53,"west coast","evening",0.78,0.54,8,6,"night owl","table tennis",3,3,1,0,0,0,0,0,1,0,0,1,0,1,1
414,22.65,"west coast","evening",0.22,0.43,1,4,"night owl","football",4,2,1,0,0,0,0,0,0,0,1,1,0,1,1
415,52.55,"west coast","evening",0.9,0.19,8,9,"night owl","gymnastics",7,4,1,0,1,0,0,0,0,0,0,1,0,1,1
416,39.52,"west coast","evening",0.79,0.13,7,1,"early bird","table tennis",7,2,1,0,0,0,0,0,1,0,0,1,0,1,0
417,47.77,"west coast","evening",0.67,0.45,7,8,"night owl","curling",4,4,1,1,0,0,0,0,0,0,0,1,0,1,1
418,31.71,"west coast","evening",0.22,0.17,2,5,"night owl","football",5,2,1,0,0,0,0,0,0,0,1,1,0,1,1
419,33.9,"west coast","evening",0.05,0.05,2,6,"night owl","football",3,1,1,0,0,0,0,0,0,0,1,1,0,1,1
420,64.21,"west coast","evening",0.86,0.79,7,3,"night owl","basketball",6,2,1,0,0,0,0,0,0,1,0,1,0,1,1
421,41.07,"west coast","evening",0.05,0.4,4,8,"night owl","martial arts",1,4,1,0,0,0,1,0,0,0,0,1,0,1,1
422,39.21,"west coast","evening",0.46,0.13,8,7,"night owl","baseball",3,2,1,0,0,1,0,0,0,0,0,1,0,1,1
423,79.7,"west coast","evening",0.8,0.95,7,11,"night owl","martial arts",3,3,1,0,0,0,1,0,0,0,0,1,0,1,1
424,50.18,"west coast","evening",0.39,0.88,3,8,"early bird","frisbee",3,3,1,0,0,0,0,1,0,0,0,1,0,1,0
